,freight_value,order_purchase_timestamp,order_delivered_customer_date,product_category_name
40176,16.2,2017-08-01 19:11:35,2017-08-09 17:27:46,moveis_decoracao
40177,16.2,2017-08-01 19:11:35,2017-08-09 17:27:46,moveis_decoracao
40178,13.7,2018-01-23 14:48:16,2018-01-30 15:38:04,beleza_saude
40179,17.98,2017-12-13 14:21:19,2017-12-27 16:38:57,esporte_lazer
40180,39.54,2018-01-03 19:06:33,2018-01-26 22:43:00,moveis_decoracao
40181,7.56,2018-07-19 10:37:28,2018-07-25 15:08:32,beleza_saude
40182,21.12,2017-11-27 19:51:35,2017-12-11 18:39:01,cama_mesa_banho
40183,14.1,2018-02-21 09:50:24,2018-03-13 01:48:59,beleza_saude
40184,9.75,2018-05-10 10:08:06,2018-05-14 20:34:29,beleza_saude
40185,19.8,2018-03-23 08:20:55,2018-03-28 22:57:28,esporte_lazer
40186,19.8,2018-03-23 08:20:55,2018-03-28 22:57:28,esporte_lazer
40187,12.75,2018-03-24 14:02:01,2018-04-02 20:16:32,moveis_decoracao
40188,12.75,2018-03-24 14:02:01,2018-04-02 20:16:32,moveis_decoracao
40189,11.76,2018-08-13 13:15:03,2018-08-21 23:33:58,moveis_decoracao
40190,23.99,2018-08-20 14:00:12,2018-08-28 20:43:35,cama_mesa_banho
40191,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40192,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40193,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40194,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40195,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40196,12.69,2017-11-24 10:41:43,2017-12-13 20:57:14,moveis_decoracao
40197,7.78,2017-12-20 10:08:46,2017-12-21 22:38:45,esporte_lazer
40198,10.96,2017-04-22 19:42:02,2017-05-02 12:59:37,beleza_saude
40199,10.96,2017-04-22 19:42:02,2017-05-02 12:59:37,beleza_saude
40200,13.85,2018-08-02 16:17:20,2018-08-08 14:17:35,cama_mesa_banho
40201,12.38,2017-08-15 07:55:36,2017-08-23 18:10:27,cama_mesa_banho
40202,13.78,2018-05-07 21:49:47,2018-05-11 19:12:03,cama_mesa_banho
40203,16.31,2017-11-24 15:42:42,2017-12-08 14:57:38,moveis_decoracao
40204,16.31,2017-11-24 15:42:42,2017-12-08 14:57:38,moveis_decoracao
40205,16.11,2017-12-21 22:50:01,2018-01-03 20:03:17,moveis_decoracao
40206,16.11,2017-12-21 22:50:01,2018-01-03 20:03:17,moveis_decoracao
40207,18.65,2017-10-11 09:37:13,2017-10-25 18:23:29,esporte_lazer
40208,34.24,2018-06-08 19:09:59,2018-06-19 19:33:06,moveis_decoracao
40209,14.52,2017-02-07 19:27:58,2017-02-10 13:22:41,moveis_decoracao
40210,7.78,2017-12-07 00:11:46,2017-12-11 18:29:17,esporte_lazer
40211,11.85,2018-02-14 16:30:55,2018-02-23 15:19:26,cama_mesa_banho
40212,11.85,2018-02-14 16:30:55,2018-02-23 15:19:26,cama_mesa_banho
40213,14.18,2018-05-08 22:49:39,2018-06-06 22:11:16,esporte_lazer
40214,24.0,2017-01-27 16:21:48,2017-02-10 09:34:01,informatica_acessorios
40215,18.1,2017-11-08 16:44:13,2017-11-17 20:11:45,beleza_saude
40216,12.97,2018-02-05 22:11:16,2018-02-08 18:42:45,beleza_saude
40217,20.19,2018-02-09 11:58:45,2018-02-26 18:18:55,beleza_saude
40218,13.62,2018-03-23 14:40:43,2018-04-04 17:07:39,informatica_acessorios
40219,31.81,2018-03-13 22:21:03,2018-04-19 17:57:33,cama_mesa_banho
40220,31.81,2018-03-13 22:21:03,2018-04-19 17:57:33,cama_mesa_banho
40221,31.81,2018-03-13 22:21:03,2018-04-19 17:57:33,cama_mesa_banho
40222,30.83,2017-05-19 09:41:53,2017-05-31 16:33:08,informatica_acessorios
40223,7.71,2018-03-14 11:21:26,2018-03-17 15:34:44,beleza_saude
40224,16.06,2017-04-29 17:19:05,2017-05-05 12:18:13,beleza_saude
40225,15.54,2018-02-07 12:09:45,2018-03-05 18:56:39,esporte_lazer
40226,40.37,2018-01-17 21:29:08,2018-01-24 13:12:51,informatica_acessorios
40227,14.1,2018-01-31 16:29:28,2018-02-21 20:18:31,beleza_saude
40228,12.05,2017-09-03 23:37:01,2017-09-16 12:02:53,cama_mesa_banho
40229,15.44,2018-04-19 07:24:54,2018-04-26 12:22:04,beleza_saude
40230,17.6,2018-02-10 09:42:27,2018-03-21 22:46:54,cama_mesa_banho
40231,17.6,2018-02-10 09:42:27,2018-03-21 22:46:54,cama_mesa_banho
40232,17.6,2018-02-10 09:42:27,2018-03-21 22:46:54,cama_mesa_banho
40233,22.9,2018-08-08 14:33:34,2018-08-21 21:44:33,esporte_lazer
40234,31.9,2017-11-24 14:33:38,2018-01-04 14:34:18,cama_mesa_banho
40235,20.98,2017-09-08 09:52:41,2017-09-19 18:03:17,esporte_lazer
40236,7.39,2018-03-12 21:31:18,2018-03-16 21:40:44,esporte_lazer
40237,70.82,2017-08-12 16:59:16,2017-08-25 15:37:31,beleza_saude
40238,16.82,2018-01-13 17:08:06,2018-01-18 11:43:53,cama_mesa_banho
40239,16.82,2018-01-13 17:08:06,2018-01-18 11:43:53,cama_mesa_banho
40240,17.88,2017-08-15 20:46:28,2017-09-04 20:13:07,cama_mesa_banho
40241,12.6,2017-07-17 21:23:55,2017-07-25 18:57:32,esporte_lazer
40242,30.7,2017-10-11 19:31:22,2017-10-24 18:22:31,esporte_lazer
40243,16.91,2017-10-02 17:49:59,2017-10-11 17:36:03,cama_mesa_banho
40244,15.86,2017-08-24 10:08:04,2017-09-20 20:15:48,beleza_saude
40245,14.85,2018-03-11 15:03:02,2018-03-20 02:42:04,esporte_lazer
40246,19.08,2018-07-17 18:36:02,2018-07-23 18:40:53,moveis_decoracao
40247,16.3,2017-03-12 22:32:20,2017-03-20 16:12:15,beleza_saude
40248,16.78,2018-06-23 11:17:27,2018-07-05 15:28:36,beleza_saude
40249,27.04,2018-05-06 12:35:54,2018-05-28 20:06:38,beleza_saude
40250,10.46,2017-09-22 08:21:04,2017-09-29 16:53:46,informatica_acessorios
40251,11.85,2017-05-14 18:07:52,2017-05-26 11:12:27,beleza_saude
40252,15.1,2018-02-22 12:04:32,2018-04-02 23:26:57,esporte_lazer
40253,8.26,2017-10-30 11:54:58,2017-11-03 21:33:26,esporte_lazer
40254,14.52,2017-05-01 10:20:06,2017-07-08 12:53:25,informatica_acessorios
40255,14.52,2017-05-01 10:20:06,2017-07-08 12:53:25,informatica_acessorios
40256,16.65,2017-02-14 18:12:12,2017-03-03 14:03:32,cama_mesa_banho
40257,16.65,2017-02-14 18:12:12,2017-03-03 14:03:32,cama_mesa_banho
40258,17.64,2017-08-08 20:39:34,2017-08-25 18:54:57,moveis_decoracao
40259,17.64,2017-08-08 20:39:34,2017-08-25 18:54:57,moveis_decoracao
40260,31.58,2018-06-06 11:01:55,2018-06-25 19:04:25,beleza_saude
40261,15.1,2017-07-11 18:06:41,2017-07-24 12:30:05,esporte_lazer
40262,9.51,2018-02-19 11:58:03,2018-02-22 17:03:32,esporte_lazer
40263,11.83,2018-01-29 03:08:47,2018-01-31 22:49:03,beleza_saude
40264,11.73,2017-09-16 09:29:23,2017-09-20 19:20:21,moveis_decoracao
40265,23.07,2018-02-10 20:40:34,2018-03-02 22:12:36,beleza_saude
40266,16.32,2018-05-22 07:56:00,2018-06-18 17:09:14,informatica_acessorios
40267,17.19,2018-04-15 22:16:32,2018-04-30 16:26:27,esporte_lazer
40268,16.81,2017-08-04 13:47:45,2017-08-16 19:25:40,informatica_acessorios
40269,18.33,2018-06-15 00:03:52,2018-06-19 20:48:24,cama_mesa_banho
40270,18.33,2018-06-15 00:03:52,2018-06-19 20:48:24,cama_mesa_banho
40271,14.1,2018-01-06 21:33:56,2018-01-11 20:37:59,esporte_lazer
40272,33.15,2017-10-05 21:21:43,2017-10-24 17:44:16,cama_mesa_banho
40273,22.67,2017-11-22 10:09:34,2017-11-30 17:37:11,esporte_lazer
40274,60.58,2018-04-03 19:38:01,2018-04-10 23:03:34,esporte_lazer
40275,10.76,2018-05-14 22:32:53,2018-05-22 15:04:47,beleza_saude
40276,12.25,2018-05-13 21:29:49,2018-05-16 21:10:54,cama_mesa_banho
40277,6.12,2018-05-13 21:29:49,2018-05-16 21:10:54,moveis_decoracao
40278,6.12,2018-05-13 21:29:49,2018-05-16 21:10:54,moveis_decoracao
40279,12.25,2018-05-13 21:29:49,2018-05-16 21:10:54,cama_mesa_banho
40280,12.25,2018-05-13 21:29:49,2018-05-16 21:10:54,cama_mesa_banho
40281,12.25,2018-05-13 21:29:49,2018-05-16 21:10:54,cama_mesa_banho
40282,18.14,2018-02-06 20:42:48,2018-02-22 20:47:38,cama_mesa_banho
40283,19.69,2017-09-24 23:00:55,2017-10-04 17:26:25,moveis_decoracao
40284,21.78,2017-12-28 21:45:01,2018-01-08 12:19:16,cama_mesa_banho
40285,13.62,2018-04-26 00:03:03,2018-05-03 15:02:14,beleza_saude
40286,12.79,2018-05-18 10:37:14,2018-05-29 17:04:45,esporte_lazer
40287,13.49,2018-06-20 00:02:09,2018-06-25 18:47:49,beleza_saude
40288,16.88,2017-08-19 22:11:32,2017-08-28 23:49:53,cama_mesa_banho
40289,21.63,2018-01-03 21:07:26,2018-02-01 19:55:19,informatica_acessorios
40290,13.69,2018-05-30 12:06:23,2018-06-11 16:22:07,cama_mesa_banho
40291,20.18,2017-06-04 13:30:16,2017-06-09 11:07:41,cama_mesa_banho
40292,21.2,2017-02-12 18:37:11,2017-02-22 06:43:36,cama_mesa_banho
40293,17.19,2017-04-04 14:49:25,2017-04-17 13:58:03,moveis_decoracao
40294,9.1,2018-08-09 18:06:43,2018-08-15 15:46:38,moveis_decoracao
40295,48.98,2017-12-03 11:55:59,2017-12-19 03:12:44,beleza_saude
40296,12.54,2018-01-29 19:42:14,2018-02-15 19:52:03,esporte_lazer
40297,11.85,2017-11-12 15:57:43,2017-11-22 20:31:30,esporte_lazer
40298,20.16,2017-11-20 23:45:24,2017-12-19 23:24:48,moveis_decoracao
40299,19.32,2018-04-29 20:42:30,2018-05-10 19:16:46,moveis_decoracao
40300,19.32,2018-04-29 20:42:30,2018-05-10 19:16:46,moveis_decoracao
40301,38.81,2017-11-24 00:43:01,2018-01-18 00:28:54,informatica_acessorios
40302,18.1,2017-01-19 14:38:27,2017-01-23 12:38:48,moveis_decoracao
40303,12.11,2017-01-19 14:38:27,2017-01-23 12:38:48,moveis_decoracao
40304,16.75,2017-01-19 14:38:27,2017-01-23 12:38:48,moveis_decoracao
40305,16.01,2017-02-15 16:18:40,2017-02-23 08:44:48,cama_mesa_banho
40306,58.42,2017-09-18 23:24:18,2017-10-13 18:22:26,moveis_decoracao
40307,17.6,2017-11-15 17:34:03,2017-12-05 18:58:52,moveis_decoracao
40308,7.39,2018-06-28 20:16:04,2018-07-10 17:24:45,informatica_acessorios
40309,7.87,2018-06-07 12:04:29,2018-06-08 22:08:38,informatica_acessorios
40310,15.23,2018-04-02 23:28:43,2018-04-12 23:36:47,esporte_lazer
40311,15.23,2018-04-02 23:28:43,2018-04-12 23:36:47,esporte_lazer
40312,17.49,2018-02-24 19:34:27,2018-04-04 20:34:54,informatica_acessorios
40313,17.49,2018-02-24 19:34:27,2018-04-04 20:34:54,informatica_acessorios
40314,11.64,2018-05-01 21:53:00,2018-05-07 15:37:48,esporte_lazer
40315,11.85,2017-09-01 10:26:06,2017-09-08 19:07:34,beleza_saude
40316,26.67,2018-05-13 20:10:38,2018-05-21 15:21:12,cama_mesa_banho
40317,16.17,2017-12-04 20:19:23,2017-12-12 23:36:41,beleza_saude
40318,15.85,2018-08-13 16:34:43,2018-08-21 14:10:53,moveis_decoracao
40319,9.34,2017-07-17 19:34:59,2017-07-24 15:35:47,esporte_lazer
40320,12.69,2017-11-15 20:08:45,2017-11-30 11:34:24,esporte_lazer
40321,8.03,2018-08-05 22:41:40,2018-08-13 23:26:26,beleza_saude
40322,28.9,2018-01-23 14:58:44,2018-02-01 18:54:33,cama_mesa_banho
40323,17.86,2017-11-24 22:54:41,2017-12-15 21:21:49,cama_mesa_banho
40324,9.74,2017-09-17 20:31:44,2017-09-22 15:43:32,informatica_acessorios
40325,16.11,2018-03-05 13:48:37,2018-03-20 19:46:38,cama_mesa_banho
40326,35.55,2018-01-21 18:44:44,2018-03-08 19:54:31,esporte_lazer
40327,12.54,2018-07-04 21:54:13,2018-07-11 19:38:43,cama_mesa_banho
40328,7.78,2017-10-18 20:26:10,2017-10-23 19:52:07,beleza_saude
40329,37.04,2018-05-26 14:54:20,2018-06-15 16:41:33,informatica_acessorios
40330,15.1,2017-06-17 21:21:25,2017-06-28 15:51:54,moveis_decoracao
40331,19.32,2017-03-02 21:58:35,2017-03-29 15:22:38,moveis_decoracao
40332,7.78,2017-09-05 07:39:03,2017-09-06 13:15:40,beleza_saude
40333,23.19,2018-06-17 08:53:07,2018-06-28 11:56:19,beleza_saude
40334,17.92,2017-09-25 13:40:42,2017-10-02 19:29:47,moveis_decoracao
40335,13.71,2018-03-28 12:09:58,2018-04-13 20:02:50,cama_mesa_banho
40336,35.44,2017-02-25 18:56:50,2017-03-08 05:08:15,moveis_decoracao
40337,11.8,2018-01-16 07:16:37,2018-03-23 23:49:22,cama_mesa_banho
40338,8.27,2017-08-22 10:42:28,2017-08-24 13:47:35,esporte_lazer
40339,43.75,2018-08-14 19:28:27,2018-08-23 20:02:23,moveis_decoracao
40340,14.01,2018-02-16 13:41:51,2018-02-21 20:53:59,beleza_saude
40341,26.1,2017-11-24 10:59:58,2017-12-12 18:33:29,cama_mesa_banho
40342,17.03,2017-07-28 23:38:46,2017-08-16 16:07:08,cama_mesa_banho
40343,26.99,2018-04-27 14:49:32,2018-05-11 17:18:30,beleza_saude
40344,19.78,2017-07-07 23:25:18,2017-07-24 19:52:07,moveis_decoracao
40345,19.78,2017-07-07 23:25:18,2017-07-24 19:52:07,moveis_decoracao
40346,19.78,2017-07-07 23:25:18,2017-07-24 19:52:07,moveis_decoracao
40347,19.78,2017-07-07 23:25:18,2017-07-24 19:52:07,moveis_decoracao
40348,16.99,2018-01-23 07:29:20,2018-02-02 17:17:11,esporte_lazer
40349,14.1,2017-06-28 14:34:16,2017-07-10 17:33:26,beleza_saude
40350,19.0,2018-04-23 23:06:02,2018-05-10 22:58:59,beleza_saude
40351,19.0,2018-04-23 23:06:02,2018-05-10 22:58:59,beleza_saude
40352,15.1,2017-11-10 14:04:18,2017-11-22 16:22:54,informatica_acessorios
40353,8.03,2018-08-02 12:06:56,2018-08-13 16:12:25,beleza_saude
40354,22.61,2018-06-01 08:45:23,2018-06-18 15:26:56,cama_mesa_banho
40355,22.61,2018-06-01 08:45:23,2018-06-18 15:26:56,cama_mesa_banho
40356,27.75,2018-07-12 21:51:56,2018-08-08 16:16:37,beleza_saude
40357,18.23,2018-04-15 16:47:36,2018-04-25 19:12:01,moveis_decoracao
40358,18.19,2017-10-11 09:17:19,2017-10-19 21:12:54,informatica_acessorios
40359,18.19,2017-10-11 09:17:19,2017-10-19 21:12:54,informatica_acessorios
40360,36.04,2018-03-19 16:22:52,2018-04-04 23:42:42,esporte_lazer
40361,15.35,2018-06-18 15:32:27,2018-06-29 00:40:40,beleza_saude
40362,8.27,2017-08-28 09:59:03,2017-08-29 16:18:06,informatica_acessorios
40363,19.66,2017-07-12 19:25:30,2017-07-21 20:09:38,esporte_lazer
40364,15.1,2017-07-30 03:04:34,2017-08-10 17:42:37,cama_mesa_banho
40365,8.9,2017-12-27 23:41:28,2017-12-30 01:17:04,beleza_saude
40366,17.3,2017-12-31 14:52:35,2018-01-22 19:29:07,beleza_saude
40367,18.87,2018-06-21 10:42:13,2018-06-28 20:45:29,beleza_saude
40368,17.63,2017-06-13 09:46:55,2017-06-27 15:46:38,beleza_saude
40369,27.59,2018-02-07 07:24:08,2018-02-20 00:33:39,informatica_acessorios
40370,18.09,2018-05-14 14:34:21,2018-06-05 18:38:46,moveis_decoracao
40371,17.45,2018-02-07 18:01:54,2018-03-06 01:36:37,informatica_acessorios
40372,18.23,2018-03-27 10:36:21,2018-04-06 20:36:29,cama_mesa_banho
40373,19.32,2018-04-05 11:04:01,2018-04-23 14:06:48,cama_mesa_banho
40374,16.59,2017-01-16 21:55:31,2017-01-26 14:24:59,beleza_saude
40375,9.75,2018-04-28 19:46:29,2018-05-09 21:14:51,beleza_saude
40376,94.93,2018-04-30 11:04:32,2018-05-15 16:54:59,beleza_saude
40377,17.31,2017-05-05 13:48:02,2017-05-15 18:26:13,informatica_acessorios
40378,7.87,2017-11-07 18:27:14,2017-11-20 14:41:25,cama_mesa_banho
40379,17.5,2017-11-07 18:27:14,2017-11-20 14:41:25,cama_mesa_banho
40380,22.19,2017-06-03 20:23:59,2017-06-16 16:14:00,moveis_decoracao
40381,7.85,2017-11-26 12:53:03,2017-12-01 21:19:17,cama_mesa_banho
40382,18.84,2018-07-14 12:22:31,2018-07-20 16:41:36,cama_mesa_banho
40383,16.32,2018-03-13 21:49:07,2018-04-04 19:58:25,esporte_lazer
40384,18.14,2018-03-26 23:13:08,2018-04-22 12:22:13,moveis_decoracao
40385,18.14,2018-03-26 23:13:08,2018-04-22 12:22:13,moveis_decoracao
40386,18.14,2018-03-26 23:13:08,2018-04-22 12:22:13,moveis_decoracao
40387,18.14,2018-03-26 23:13:08,2018-04-22 12:22:13,moveis_decoracao
40388,12.45,2018-05-17 16:35:19,2018-05-23 17:18:38,moveis_decoracao
40389,31.35,2018-05-08 14:12:49,2018-06-15 13:48:47,beleza_saude
40390,17.6,2017-06-15 23:10:45,2017-06-26 14:55:43,moveis_decoracao
40391,16.12,2018-02-08 18:37:51,2018-02-21 14:44:17,esporte_lazer
40392,15.1,2018-01-18 23:26:10,2018-02-14 19:53:18,cama_mesa_banho
40393,6.0,2017-10-31 11:32:48,2017-11-06 20:47:36,cama_mesa_banho
40394,6.0,2017-10-31 11:32:48,2017-11-06 20:47:36,cama_mesa_banho
40395,6.0,2017-10-31 11:32:48,2017-11-06 20:47:36,cama_mesa_banho
40396,12.55,2018-04-15 23:10:48,2018-04-21 00:08:30,beleza_saude
40397,14.13,2017-05-09 08:33:21,2017-05-17 13:14:32,esporte_lazer
40398,13.94,2017-07-02 19:40:54,2017-07-18 12:18:18,esporte_lazer
40399,15.56,2017-05-02 02:16:43,2017-05-13 10:43:32,esporte_lazer
40400,23.85,2018-08-08 18:18:08,2018-08-15 15:21:58,esporte_lazer
40401,15.01,2017-08-11 20:51:11,2017-08-21 21:12:37,cama_mesa_banho
40402,14.62,2017-02-26 12:39:58,2017-03-13 09:03:41,beleza_saude
40403,34.44,2018-05-15 21:41:14,2018-05-26 17:03:54,cama_mesa_banho
40404,78.42,2017-08-26 18:58:59,2017-09-04 13:16:58,moveis_decoracao
40405,18.32,2018-07-15 21:21:58,2018-07-24 23:14:36,beleza_saude
40406,17.87,2018-04-20 12:34:10,2018-05-03 18:42:24,beleza_saude
40407,14.3,2018-04-20 12:34:10,2018-05-03 18:42:24,beleza_saude
40408,14.43,2018-01-10 18:23:37,2018-01-18 21:06:02,beleza_saude
40409,15.1,2018-01-16 17:18:17,2018-01-29 19:07:50,cama_mesa_banho
40410,15.01,2017-08-20 17:17:25,2017-08-24 20:06:05,cama_mesa_banho
40411,7.41,2018-08-21 10:57:46,2018-08-22 16:46:41,moveis_decoracao
40412,13.98,2018-07-01 09:21:57,2018-07-10 19:03:07,cama_mesa_banho
40413,19.54,2018-08-09 14:34:56,2018-08-17 20:18:27,cama_mesa_banho
40414,9.27,2017-08-19 18:51:21,2017-09-19 17:50:11,esporte_lazer
40415,23.92,2018-01-11 07:36:59,2018-02-05 19:43:10,cama_mesa_banho
40416,23.92,2018-01-11 07:36:59,2018-02-05 19:43:10,cama_mesa_banho
40417,23.92,2018-01-11 07:36:59,2018-02-05 19:43:10,cama_mesa_banho
40418,23.92,2018-01-11 07:36:59,2018-02-05 19:43:10,cama_mesa_banho
40419,23.92,2018-01-11 07:36:59,2018-02-05 19:43:10,cama_mesa_banho
40420,31.76,2018-02-21 17:35:00,2018-03-24 12:51:36,informatica_acessorios
40421,31.76,2018-02-21 17:35:00,2018-03-24 12:51:36,informatica_acessorios
40422,15.66,2017-08-01 21:33:33,2017-08-10 17:34:26,esporte_lazer
40423,10.61,2018-05-10 16:06:17,2018-05-18 21:33:09,informatica_acessorios
40424,21.13,2018-07-14 10:37:55,2018-08-15 18:04:16,beleza_saude
40425,18.72,2017-07-21 21:14:56,2017-08-02 14:52:08,beleza_saude
40426,14.11,2017-03-05 13:54:39,2017-03-14 11:42:47,informatica_acessorios
40427,17.54,2018-02-08 18:36:58,2018-03-13 16:42:54,beleza_saude
40428,12.83,2018-05-23 17:01:37,2018-06-07 19:48:33,cama_mesa_banho
40429,23.75,2017-09-01 00:03:50,2017-09-14 17:42:22,esporte_lazer
40430,8.25,2018-05-24 16:22:20,2018-06-09 10:58:50,cama_mesa_banho
40431,20.63,2018-05-24 16:22:20,2018-06-09 10:58:50,cama_mesa_banho
40432,15.31,2017-11-10 15:24:09,2017-11-28 19:43:09,beleza_saude
40433,16.37,2018-05-22 22:47:16,2018-05-25 11:46:51,esporte_lazer
40434,15.79,2017-08-05 16:48:31,2017-08-22 21:36:04,moveis_decoracao
40435,15.79,2017-08-05 16:48:31,2017-08-22 21:36:04,moveis_decoracao
40436,19.81,2018-06-07 17:50:51,2018-06-15 18:24:04,beleza_saude
40437,18.0,2017-12-14 21:05:56,2018-01-08 16:11:15,esporte_lazer
40438,7.71,2018-03-28 11:52:01,2018-03-29 15:16:48,esporte_lazer
40439,15.41,2018-07-17 18:27:15,2018-07-28 00:58:37,beleza_saude
40440,24.2,2018-07-25 09:19:47,2018-07-28 19:58:35,beleza_saude
40441,33.08,2017-06-01 11:59:38,2017-06-13 16:58:27,beleza_saude
40442,11.85,2017-11-05 13:49:38,2017-11-13 20:34:01,cama_mesa_banho
40443,15.45,2017-09-01 10:15:57,2017-09-09 00:27:31,esporte_lazer
40444,17.95,2017-11-24 02:09:24,2017-12-18 17:43:42,cama_mesa_banho
40445,15.17,2018-02-09 21:00:12,2018-03-05 22:37:41,beleza_saude
40446,9.34,2018-03-05 04:54:52,2018-03-07 20:51:55,esporte_lazer
40447,19.82,2018-08-19 15:25:29,2018-08-27 21:08:47,moveis_decoracao
40448,11.37,2018-04-06 20:23:43,2018-04-12 01:32:44,beleza_saude
40449,19.5,2017-04-22 17:31:55,2017-05-05 12:32:19,moveis_decoracao
40450,14.94,2018-02-23 00:22:16,2018-03-01 22:59:05,informatica_acessorios
40451,15.59,2018-01-31 10:52:23,2018-02-14 22:09:18,esporte_lazer
40452,5.57,2018-04-20 09:44:31,2018-04-30 15:44:29,moveis_decoracao
40453,11.15,2018-04-20 09:44:31,2018-04-30 15:44:29,moveis_decoracao
40454,11.15,2018-04-20 09:44:31,2018-04-30 15:44:29,moveis_decoracao
40455,11.85,2018-01-15 13:21:23,2018-01-22 17:13:17,cama_mesa_banho
40456,37.9,2018-01-11 20:06:11,2018-01-23 19:29:05,beleza_saude
40457,20.4,2018-05-16 16:19:40,2018-06-06 11:33:23,cama_mesa_banho
40458,17.06,2018-03-30 21:06:55,2018-04-06 21:07:00,moveis_decoracao
40459,27.16,2018-02-13 10:42:15,2018-03-02 00:28:57,esporte_lazer
40460,26.99,2018-03-10 10:21:43,2018-03-16 15:08:34,esporte_lazer
40461,23.03,2018-05-20 15:32:18,2018-06-11 12:32:46,esporte_lazer
40462,18.23,2018-05-01 11:07:23,2018-05-08 20:47:29,esporte_lazer
40463,8.03,2018-06-20 06:53:18,2018-06-22 12:31:57,beleza_saude
40464,8.03,2018-06-20 06:53:18,2018-06-22 12:31:57,beleza_saude
40465,8.03,2018-06-20 06:53:18,2018-06-22 12:31:57,beleza_saude
40466,8.03,2018-06-20 06:53:18,2018-06-22 12:31:57,beleza_saude
40467,26.85,2018-08-18 16:33:04,2018-08-27 14:03:17,cama_mesa_banho
40468,21.36,2017-09-24 23:38:18,2017-10-09 20:46:07,esporte_lazer
40469,12.28,2018-02-28 09:43:34,2018-03-17 15:07:21,esporte_lazer
40470,36.23,2017-02-10 10:19:22,2017-02-22 12:07:56,informatica_acessorios
40471,9.44,2017-10-05 01:00:37,2017-10-10 19:04:54,beleza_saude
40472,17.6,2017-12-18 13:33:56,2017-12-29 21:55:14,cama_mesa_banho
40473,17.6,2017-12-18 13:33:56,2017-12-29 21:55:14,cama_mesa_banho
40474,16.32,2017-05-02 15:09:23,2017-05-12 14:05:57,informatica_acessorios
40475,35.43,2018-03-12 17:27:41,2018-04-07 13:51:05,esporte_lazer
40476,15.1,2017-11-29 09:37:47,2017-12-19 22:43:52,beleza_saude
40477,15.8,2017-09-11 13:21:02,2017-09-19 23:41:46,beleza_saude
40478,16.25,2017-10-09 19:57:02,2017-10-19 23:17:42,cama_mesa_banho
40479,31.48,2017-11-11 15:23:08,2017-11-24 21:14:51,esporte_lazer
40480,17.51,2018-04-16 14:55:57,2018-04-20 16:50:49,informatica_acessorios
40481,26.03,2017-11-25 12:03:26,2017-12-14 22:21:56,moveis_decoracao
40482,63.98,2018-07-28 22:43:54,2018-08-10 00:31:27,beleza_saude
40483,15.48,2017-06-27 22:45:09,2017-07-12 20:04:35,beleza_saude
40484,8.64,2018-04-06 17:55:11,2018-04-11 01:14:48,cama_mesa_banho
40485,19.92,2018-04-30 16:50:16,2018-05-09 19:44:51,esporte_lazer
40486,20.14,2018-08-01 11:54:32,2018-08-08 19:21:28,informatica_acessorios
40487,12.48,2017-07-30 02:24:53,2017-08-04 18:19:04,informatica_acessorios
40488,13.08,2017-10-06 08:49:02,2017-10-16 16:12:23,beleza_saude
40489,15.04,2017-07-13 16:29:20,2017-07-18 18:27:57,cama_mesa_banho
40490,25.57,2017-11-22 20:32:00,2017-11-28 21:28:56,informatica_acessorios
40491,15.79,2018-01-06 23:50:14,2018-01-15 12:47:02,esporte_lazer
40492,20.25,2018-03-27 11:13:28,2018-04-06 21:12:26,esporte_lazer
40493,14.24,2017-07-14 13:32:08,2017-07-25 21:44:06,beleza_saude
40494,19.32,2018-03-29 01:10:03,2018-04-24 19:17:22,cama_mesa_banho
40495,19.32,2018-03-29 01:10:03,2018-04-24 19:17:22,cama_mesa_banho
40496,15.93,2018-02-01 07:49:37,2018-02-09 14:49:00,esporte_lazer
40497,17.92,2017-08-16 13:10:41,2017-09-05 17:00:13,moveis_decoracao
40498,17.92,2017-08-16 13:10:41,2017-09-05 17:00:13,moveis_decoracao
40499,17.92,2017-08-16 13:10:41,2017-09-05 17:00:13,moveis_decoracao
40500,41.53,2018-01-18 13:22:26,2018-02-08 22:28:47,moveis_decoracao
40501,11.74,2017-02-05 15:48:26,2017-02-10 10:47:47,moveis_decoracao
40502,9.09,2018-01-03 22:45:33,2018-01-08 17:23:29,cama_mesa_banho
40503,12.48,2017-10-21 11:29:06,2017-10-30 19:57:44,beleza_saude
40504,12.48,2017-10-21 11:29:06,2017-10-30 19:57:44,beleza_saude
40505,20.74,2017-06-09 17:38:12,2017-06-22 15:37:08,beleza_saude
40506,16.33,2018-01-08 20:11:06,2018-01-24 12:42:06,cama_mesa_banho
40507,10.75,2017-08-21 15:53:41,2017-08-31 17:26:00,moveis_decoracao
40508,14.64,2017-08-21 15:53:41,2017-08-31 17:26:00,moveis_decoracao
40509,0.0,2018-04-23 11:07:45,2018-05-01 01:58:38,moveis_decoracao
40510,51.13,2018-04-28 07:56:16,2018-05-17 23:34:41,cama_mesa_banho
